Country Name,Country Code,Series Name,Series Code,2022 [YR2022]
Sao Tome and Principe,STP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.237
Sao Tome and Principe,STP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,9.8
Sao Tome and Principe,STP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Sao Tome and Principe,STP,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Sao Tome and Principe,STP,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
Sao Tome and Principe,STP,Individuals using the Internet (% of population),IT.NET.USER.ZS,61.5535
Sao Tome and Principe,STP,Access to electricity (% of population),EG.ELC.ACCS.ZS,78
Sao Tome and Principe,STP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.992
Sao Tome and Principe,STP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.37209198
Saudi Arabia,SAU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,71968.07496
Saudi Arabia,SAU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.31
Saudi Arabia,SAU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.1
Saudi Arabia,SAU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,122.15804
Saudi Arabia,SAU,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,120.7980159
Saudi Arabia,SAU,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,123.4917656
Saudi Arabia,SAU,Individuals using the Internet (% of population),IT.NET.USER.ZS,100
Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Saudi Arabia,SAU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.589
Saudi Arabia,SAU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,84.134943
Senegal,SEN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4530.220595
Senegal,SEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.788
Senegal,SEN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,31.4
Senegal,SEN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,45.37567921
Senegal,SEN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,51.02935729
Senegal,SEN,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,40.05482938
Senegal,SEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,59.2246
Senegal,SEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,67.9
Senegal,SEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.837
Senegal,SEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.4435061
Serbia,SRB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,26247.19123
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.23658537
Serbia,SRB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.5
Serbia,SRB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,91.95400238
Serbia,SRB,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,92.83187103
Serbia,SRB,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,91.12568665
Serbia,SRB,Individuals using the Internet (% of population),IT.NET.USER.ZS,83.5383
Serbia,SRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Serbia,SRB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.439
Serbia,SRB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.90138135
Seychelles,SYC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,29972.87583
Seychelles,SYC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.70243902
Seychelles,SYC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,13.3
Seychelles,SYC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,76.8818747
Seychelles,SYC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,78.13695486
Seychelles,SYC,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,75.62655443
Seychelles,SYC,Individuals using the Internet (% of population),IT.NET.USER.ZS,87.0353
Seychelles,SYC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Seychelles,SYC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..
Seychelles,SYC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,44.910821
Sierra Leone,SLE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3143.964511
Sierra Leone,SLE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.275
Sierra Leone,SLE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,58
Sierra Leone,SLE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Sierra Leone,SLE,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Sierra Leone,SLE,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
Sierra Leone,SLE,Individuals using the Internet (% of population),IT.NET.USER.ZS,19.2287
Sierra Leone,SLE,Access to electricity (% of population),EG.ELC.ACCS.ZS,29.4
Sierra Leone,SLE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.175
Sierra Leone,SLE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,44.26663435
Singapore,SGP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,143094.9499
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.89512195
Singapore,SGP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,1.8
Singapore,SGP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,103.0098041
Singapore,SGP,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,102.7354741
Singapore,SGP,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,103.2729738
Singapore,SGP,Individuals using the Internet (% of population),IT.NET.USER.ZS,95.9539
Singapore,SGP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.591
Singapore,SGP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Sint Maarten (Dutch part),SXM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,48760.68206
Sint Maarten (Dutch part),SXM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.18
Sint Maarten (Dutch part),SXM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..
Sint Maarten (Dutch part),SXM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Sint Maarten (Dutch part),SXM,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Sint Maarten (Dutch part),SXM,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
Sint Maarten (Dutch part),SXM,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Sint Maarten (Dutch part),SXM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Sint Maarten (Dutch part),SXM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..
Sint Maarten (Dutch part),SXM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Slovak Republic,SVK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,41096.0185
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.96585366
Slovak Republic,SVK,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5
Slovak Republic,SVK,"School enrollment, secondary (% gross)",SE.SEC.ENRR,92.20430756
Slovak Republic,SVK,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,92.87322998
Slovak Republic,SVK,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,91.56667328
Slovak Republic,SVK,Individuals using the Internet (% of population),IT.NET.USER.ZS,89.0677
Slovak Republic,SVK,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Slovak Republic,SVK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.143
Slovak Republic,SVK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.19028311
Slovenia,SVN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,51079.17807
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.28292683
Slovenia,SVN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,1.9
Slovenia,SVN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,107.8748093
Slovenia,SVN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,108.789093
Slovenia,SVN,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,107.0112381
Slovenia,SVN,Individuals using the Internet (% of population),IT.NET.USER.ZS,88.9125
Slovenia,SVN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Slovenia,SVN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.011
Slovenia,SVN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.33778179
Solomon Islands,SLB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2496.227346
Solomon Islands,SLB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.409
Solomon Islands,SLB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,17
Solomon Islands,SLB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Solomon Islands,SLB,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Solomon Islands,SLB,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
Solomon Islands,SLB,Individuals using the Internet (% of population),IT.NET.USER.ZS,42.094
Solomon Islands,SLB,Access to electricity (% of population),EG.ELC.ACCS.ZS,76
Solomon Islands,SLB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.483
Solomon Islands,SLB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,29.35116899
"Somalia, Fed. Rep.",SOM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1486.472473
"Somalia, Fed. Rep.",SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.931
"Somalia, Fed. Rep.",SOM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,89.9
"Somalia, Fed. Rep.",SOM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
"Somalia, Fed. Rep.",SOM,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
"Somalia, Fed. Rep.",SOM,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
"Somalia, Fed. Rep.",SOM,Individuals using the Internet (% of population),IT.NET.USER.ZS,27.6
"Somalia, Fed. Rep.",SOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,48.9
"Somalia, Fed. Rep.",SOM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.05
"Somalia, Fed. Rep.",SOM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.50101159
South Africa,ZAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,14749.0478
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.454
South Africa,ZAF,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,24.5
South Africa,ZAF,"School enrollment, secondary (% gross)",SE.SEC.ENRR,104.5350665
South Africa,ZAF,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,108.6839675
South Africa,ZAF,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,100.4366436
South Africa,ZAF,Individuals using the Internet (% of population),IT.NET.USER.ZS,75.4556
South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,86.5
South Africa,ZAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,33.268
South Africa,ZAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,63.47666992
South Sudan,SSD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.203
South Sudan,SSD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,72.6
South Sudan,SSD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
South Sudan,SSD,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
South Sudan,SSD,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
South Sudan,SSD,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
South Sudan,SSD,Access to electricity (% of population),EG.ELC.ACCS.ZS,8.4
South Sudan,SSD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.545
South Sudan,SSD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,20.7752121
Spain,ESP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,50468.09669
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.13414634
Spain,ESP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.6
Spain,ESP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,119.0155106
Spain,ESP,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,121.7202911
Spain,ESP,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,116.4841614
Spain,ESP,Individuals using the Internet (% of population),IT.NET.USER.ZS,94.4855
Spain,ESP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.917
Spain,ESP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.95487946
Sri Lanka,LKA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,14193.65462
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.3
Sri Lanka,LKA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.5
Sri Lanka,LKA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,88.19181565
Sri Lanka,LKA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,90.64919557
Sri Lanka,LKA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,85.79039635
Sri Lanka,LKA,Individuals using the Internet (% of population),IT.NET.USER.ZS,48.3
Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.528
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.98779332
St. Kitts and Nevis,KNA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,31870.88138
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.313
St. Kitts and Nevis,KNA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.7
St. Kitts and Nevis,KNA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,119.8836081
St. Kitts and Nevis,KNA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,115.0030998
St. Kitts and Nevis,KNA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,125.2027027
St. Kitts and Nevis,KNA,Individuals using the Internet (% of population),IT.NET.USER.ZS,75.5566
St. Kitts and Nevis,KNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
St. Kitts and Nevis,KNA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..
St. Kitts and Nevis,KNA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.6156405
St. Lucia,LCA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,24599.3733
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.67
St. Lucia,LCA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.4
St. Lucia,LCA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,87.68448639
St. Lucia,LCA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,91.61418915
St. Lucia,LCA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,83.95915222
St. Lucia,LCA,Individuals using the Internet (% of population),IT.NET.USER.ZS,65.3544
St. Lucia,LCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
St. Lucia,LCA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,15.934
St. Lucia,LCA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,29.09767853
St. Martin (French part),MAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.236
St. Martin (French part),MAF,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..
St. Martin (French part),MAF,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
St. Martin (French part),MAF,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
St. Martin (French part),MAF,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
St. Martin (French part),MAF,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
St. Martin (French part),MAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
St. Martin (French part),MAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..
St. Martin (French part),MAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
St. Vincent and the Grenadines,VCT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,18035.27329
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.191
St. Vincent and the Grenadines,VCT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,10.3
St. Vincent and the Grenadines,VCT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
St. Vincent and the Grenadines,VCT,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
St. Vincent and the Grenadines,VCT,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
St. Vincent and the Grenadines,VCT,Individuals using the Internet (% of population),IT.NET.USER.ZS,71.7226
St. Vincent and the Grenadines,VCT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
St. Vincent and the Grenadines,VCT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.417
St. Vincent and the Grenadines,VCT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.58589783
Sudan,SDN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3355.378174
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.695
Sudan,SDN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,40.3
Sudan,SDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Sudan,SDN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Sudan,SDN,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
Sudan,SDN,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Sudan,SDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,63.2
Sudan,SDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.53
Sudan,SDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.72098521
Suriname,SUR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,20078.83655
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.254
Suriname,SUR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,15.7
Suriname,SUR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,77.73182156
